2021-07-28 09:54:54,257 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 11:53:40,656 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 11:53:40,656 - [http-nio-8080-exec-7] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 11:53:42,067 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 11:53:47,693 - [http-nio-8080-exec-9] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 11:53:47,693 - [http-nio-8080-exec-9] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 11:53:47,693 - [http-nio-8080-exec-9] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 11:53:47,693 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 11:53:47,694 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> hrhr - rhrhrhrh - 15.56 -  (ModelBuilder.java:47)
2021-07-28 11:53:47,719 - [http-nio-8080-exec-9] WARN       | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | SQL Error: 1364, SQLState: HY000 (SqlExceptionHelper.java:137)
2021-07-28 11:53:47,719 - [http-nio-8080-exec-9] ERROR      | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | Field 'bid_list_id' doesn't have a default value (SqlExceptionHelper.java:142)
2021-07-28 11:55:57,954 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 11:55:59,405 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 11:55:59,455 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 11:55:59,575 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 11:55:59,965 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 11:56:00,517 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 11:56:17,993 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 11:56:17,993 - [http-nio-8080-exec-6] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 11:56:18,124 - [http-nio-8080-exec-6] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 11:56:34,209 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 11:56:34,210 - [http-nio-8080-exec-7] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 11:56:37,632 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 11:56:46,989 - [http-nio-8080-exec-9] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 11:56:46,989 - [http-nio-8080-exec-9] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 11:56:46,989 - [http-nio-8080-exec-9] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 11:56:46,990 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 11:56:46,990 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> ezrtert - eterte - 15.0 -  (ModelBuilder.java:47)
2021-07-28 11:56:47,015 - [http-nio-8080-exec-9] WARN       | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | SQL Error: 1048, SQLState: 23000 (SqlExceptionHelper.java:137)
2021-07-28 11:56:47,016 - [http-nio-8080-exec-9] ERROR      | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | Column 'account' cannot be null (SqlExceptionHelper.java:142)
2021-07-28 11:58:42,198 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 11:58:43,628 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 11:58:43,682 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 11:58:43,798 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 11:58:44,187 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 11:58:44,743 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 11:58:59,626 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 11:58:59,627 - [http-nio-8080-exec-6] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 11:58:59,756 - [http-nio-8080-exec-6] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 11:59:09,851 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 11:59:09,852 - [http-nio-8080-exec-7] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 11:59:12,279 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 11:59:18,649 - [http-nio-8080-exec-9] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 11:59:18,649 - [http-nio-8080-exec-9] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 11:59:18,649 - [http-nio-8080-exec-9] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 11:59:18,649 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 11:59:18,649 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> jtjt - tjtjt - 15.58 -  (ModelBuilder.java:47)
2021-07-28 11:59:18,675 - [http-nio-8080-exec-9] WARN       | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | SQL Error: 1364, SQLState: HY000 (SqlExceptionHelper.java:137)
2021-07-28 11:59:18,675 - [http-nio-8080-exec-9] ERROR      | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | Field 'bid_list_id' doesn't have a default value (SqlExceptionHelper.java:142)
2021-07-28 12:08:03,113 - [http-nio-8080-exec-10] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 12:08:04,748 - [http-nio-8080-exec-1] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 12:08:04,749 - [http-nio-8080-exec-1] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 12:08:04,749 - [http-nio-8080-exec-1] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 12:08:04,749 - [http-nio-8080-exec-1] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 12:08:04,749 - [http-nio-8080-exec-1] INFO       | DtoBuilder                           |  ---> jtjt - tjtjt - 15.58 -  (ModelBuilder.java:47)
2021-07-28 12:08:04,752 - [http-nio-8080-exec-1] WARN       | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | SQL Error: 1364, SQLState: HY000 (SqlExceptionHelper.java:137)
2021-07-28 12:08:04,752 - [http-nio-8080-exec-1] ERROR      | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | Field 'bid_list_id' doesn't have a default value (SqlExceptionHelper.java:142)
2021-07-28 12:09:02,818 - [http-nio-8080-exec-2] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 12:09:03,470 - [http-nio-8080-exec-3] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:09:03,470 - [http-nio-8080-exec-3] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:09:04,021 - [http-nio-8080-exec-4] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 12:09:04,022 - [http-nio-8080-exec-4] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 12:09:04,025 - [http-nio-8080-exec-4] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 12:09:06,706 - [http-nio-8080-exec-5] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:09:06,706 - [http-nio-8080-exec-5] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:09:09,775 - [http-nio-8080-exec-6] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:09:09,775 - [http-nio-8080-exec-6] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:09:12,701 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:09:12,701 - [http-nio-8080-exec-7] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:09:47,809 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 12:09:49,104 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 12:09:49,151 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 12:09:49,266 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 12:09:49,645 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 12:09:50,202 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 12:10:10,222 - [http-nio-8080-exec-4] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:10:10,222 - [http-nio-8080-exec-4] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:12:51,575 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 12:12:52,979 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 12:12:53,027 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 12:12:53,187 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 12:12:53,600 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 12:12:54,158 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 12:13:02,265 - [http-nio-8080-exec-4] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:13:02,265 - [http-nio-8080-exec-4] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:25:10,532 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 12:25:18,905 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 12:25:18,905 - [http-nio-8080-exec-8] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 12:25:18,905 - [http-nio-8080-exec-8] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 12:25:18,905 - [http-nio-8080-exec-8] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 12:25:18,905 - [http-nio-8080-exec-8] INFO       | DtoBuilder                           |  ---> thrteh - rhjrhr - 15.45 -  (ModelBuilder.java:47)
2021-07-28 12:25:18,929 - [http-nio-8080-exec-8] WARN       | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | SQL Error: 1364, SQLState: HY000 (SqlExceptionHelper.java:137)
2021-07-28 12:25:18,929 - [http-nio-8080-exec-8] ERROR      | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | Field 'bid_list_id' doesn't have a default value (SqlExceptionHelper.java:142)
2021-07-28 12:30:17,817 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 12:30:19,178 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 12:30:19,228 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 12:30:19,346 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 12:30:19,721 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 12:30:20,261 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 12:30:30,236 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 12:30:30,237 - [http-nio-8080-exec-6] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 12:30:30,353 - [http-nio-8080-exec-6] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 12:30:36,663 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 12:30:36,663 - [http-nio-8080-exec-7] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 12:30:38,345 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 12:30:44,189 - [http-nio-8080-exec-9] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 12:30:44,189 - [http-nio-8080-exec-9] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 12:30:44,190 - [http-nio-8080-exec-9] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 12:30:44,215 - [http-nio-8080-exec-9] WARN       | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | SQL Error: 1364, SQLState: HY000 (SqlExceptionHelper.java:137)
2021-07-28 12:30:44,215 - [http-nio-8080-exec-9] ERROR      | org.hibernate.engine.jdbc.spi.SqlExceptionHelper             | Field 'bid_list_id' doesn't have a default value (SqlExceptionHelper.java:142)
2021-07-28 14:39:57,346 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 14:39:58,597 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 14:39:58,639 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 14:39:58,755 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 14:39:59,109 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 14:39:59,647 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 14:40:19,993 - [http-nio-8080-exec-4] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 14:40:19,993 - [http-nio-8080-exec-4] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 14:40:20,106 - [http-nio-8080-exec-4] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 14:40:24,664 - [http-nio-8080-exec-5] INFO       | UserController                 | --> Launch /user/update/{id} with id = 15 (UserController.java:65)
2021-07-28 14:40:24,665 - [http-nio-8080-exec-5] INFO       | UserService          |  ---> getUserById (UserService.java:115)
2021-07-28 14:40:28,179 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/update/{id} + id: 15 (UserController.java:74)
2021-07-28 14:40:28,179 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/update/{id} + userDTO.getId: 15 (UserController.java:75)
2021-07-28 14:40:28,179 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/update/{id} ->> result.hasErrors (UserController.java:77)
2021-07-28 14:40:43,360 - [http-nio-8080-exec-7] INFO       | UserController                 | --> Launch /user/update/{id} + id: 15 (UserController.java:74)
2021-07-28 14:40:43,361 - [http-nio-8080-exec-7] INFO       | UserController                 | --> Launch /user/update/{id} + userDTO.getId: 15 (UserController.java:75)
2021-07-28 14:40:43,361 - [http-nio-8080-exec-7] INFO       | UserService          |  ---> Launch updateUser (UserService.java:79)
2021-07-28 14:40:43,425 - [http-nio-8080-exec-7] INFO       | DtoBuilder                           |  ---> Launch buildUser (ModelBuilder.java:31)
2021-07-28 14:40:43,449 - [http-nio-8080-exec-7] INFO       | UserController                 | -->   user/update id: 15 - OK - (UserController.java:82)
2021-07-28 14:40:43,454 - [http-nio-8080-exec-8] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 14:40:43,454 - [http-nio-8080-exec-8] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 14:40:43,458 - [http-nio-8080-exec-8] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 14:42:24,824 - [http-nio-8080-exec-10] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:42:24,824 - [http-nio-8080-exec-10] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:42:28,256 - [http-nio-8080-exec-1] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 14:42:35,767 - [http-nio-8080-exec-2] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 14:42:35,767 - [http-nio-8080-exec-2] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 14:42:35,767 - [http-nio-8080-exec-2] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 14:42:35,783 - [http-nio-8080-exec-2] INFO       | BidListController              |   --> **  bid save! /bidList/validate (BidListController.java:54)
2021-07-28 14:42:35,788 - [http-nio-8080-exec-3] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:42:35,788 - [http-nio-8080-exec-3] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:43:54,956 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 14:43:56,302 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 14:43:56,352 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 14:43:56,471 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 14:43:56,845 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 14:43:57,388 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 14:44:14,778 - [http-nio-8080-exec-4] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 14:44:35,266 - [http-nio-8080-exec-5] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 14:44:35,266 - [http-nio-8080-exec-5] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 14:44:35,266 - [http-nio-8080-exec-5] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 14:44:35,266 - [http-nio-8080-exec-5] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 14:44:35,266 - [http-nio-8080-exec-5] INFO       | DtoBuilder                           |  ---> newAccount - type 450 - 875.52 -  (ModelBuilder.java:47)
2021-07-28 14:44:35,313 - [http-nio-8080-exec-5] INFO       | BidListController              |   --> **  bid save! /bidList/validate (BidListController.java:54)
2021-07-28 14:44:35,319 - [http-nio-8080-exec-6] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:44:35,319 - [http-nio-8080-exec-6] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:44:47,308 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:44:47,309 - [http-nio-8080-exec-8] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:44:49,885 - [http-nio-8080-exec-10] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:44:49,886 - [http-nio-8080-exec-10] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:45:00,077 - [http-nio-8080-exec-4] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 14:45:00,077 - [http-nio-8080-exec-4] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 14:45:00,082 - [http-nio-8080-exec-4] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 14:45:07,531 - [http-nio-8080-exec-5] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:45:07,531 - [http-nio-8080-exec-5] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:56:22,271 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 14:56:23,682 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 14:56:23,752 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 14:56:23,897 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-28 14:56:24,354 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-28 14:56:25,025 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-28 14:56:49,281 - [http-nio-8080-exec-6] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-28 14:56:49,281 - [http-nio-8080-exec-6] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-28 14:56:49,419 - [http-nio-8080-exec-6] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-28 14:56:59,270 - [http-nio-8080-exec-7] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:56:59,271 - [http-nio-8080-exec-7] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 14:57:12,888 - [http-nio-8080-exec-8] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:41)
2021-07-28 14:57:18,437 - [http-nio-8080-exec-9] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:47)
2021-07-28 14:57:18,437 - [http-nio-8080-exec-9] INFO       | BidListController              |   --> ** Before bid save ...... (BidListController.java:52)
2021-07-28 14:57:18,437 - [http-nio-8080-exec-9] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:57)
2021-07-28 14:57:18,437 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:46)
2021-07-28 14:57:18,438 - [http-nio-8080-exec-9] INFO       | DtoBuilder                           |  ---> yey - eetgeg - 15.56 -  (ModelBuilder.java:47)
2021-07-28 14:57:18,469 - [http-nio-8080-exec-9] INFO       | BidListController              |   --> **  bid save! /bidList/validate (BidListController.java:54)
2021-07-28 14:57:18,474 - [http-nio-8080-exec-10] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:34)
2021-07-28 14:57:18,475 - [http-nio-8080-exec-10] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:41)
2021-07-28 15:28:32,842 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-28 15:28:34,163 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-28 15:28:34,209 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-28 15:28:34,332 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
